変圧器,理想的な変圧器において、一次側の入力電力と二次側の出力電力は等しい。,正解,損失ゼロ、効率100%を仮定しています。
変圧器,理想的な変圧器では一次入力電力と二次出力電力は等しい。,正解,損失がゼロであると仮定しているためです。
変圧器,油入変圧器の油の絶緑耐力試験は電極間の火花放電電圧で測定する。,正解,油の劣化や水分混入をチェックします。
変圧器,変圧器を並列運転する場合、各変圧器の巻数比が等しくないと循環電流が流れる。,正解,電圧差が生じて損失の原因となります。
変圧器,変圧器を並列運転するには巻数比が等しいことが絶対条件である。,正解,等しくないと循環電流が流れ、焼損の原因になります。
変圧器,変圧器の漏れリアクタンスは巻線間の磁束漏れによって生じる。,正解,これが大きいと電圧変動率が大きくなります。
変圧器,変圧器の励磁突入電流は投入時の電圧位相がゼロ付近のときに最大となる。,正解,磁束が飽和し、定格の数倍から十数倍の電流が流れます。
変圧器,変圧器の励磁電流には第3高調波が多く含まれる。,正解,鉄心の磁気飽和特性による歪みです。
変圧器,変圧器の冷却方式において「ONAN」は油入自冷式を表す。,正解,ポンプやファンを使わない自然な冷却方式です。
変圧器,変圧器の油の劣化を防ぐために、空気との接触を遮断する装置をコンサベータと呼ぶ。,正解,油の膨張収縮を吸収しつつ劣化を防ぎます。
変圧器,変圧器の無負荷電流は定格電流の約30%程度と非常に大きい。,不正解,変圧器には空隙がないため励磁電流は小さく、通常数%程度です。
変圧器,変圧器の無負荷電流（励磁電流）は、定格電流に対して一般に20〜30%と大きい。,不正解,一般に数%程度と非常に小さいです。
変圧器,変圧器の並列運転において、結線による位相差がある組み合わせでも並列可能である。,不正解,位相が異なると巨大な短絡電流が流れるため、不可能です。
変圧器,変圧器の負荷損（銅損）は電流の2乗に比例する。,正解,P = I^2 R 損です。
変圧器,変圧器の百分率インピーダンス降下は定格容量を基準とした値である。,正解,異なる容量の機器を比較する際は基準容量への換算が必要です。
変圧器,変圧器の百分率インピーダンス降下は、定格電流を流したときのインピーダンス電圧の定格電圧に対する比率である。,正解,短絡電流の計算に必須です。
変圧器,変圧器の等価回路における励磁アドミッタンスは一次側に並列に挿入される。,正解,鉄損と磁化電流を表現します。
変圧器,変圧器の等価回路において二次側を一次側に換算する場合、インピーダンスは巻数比の2乗倍にする。,正解,n = N1 / N2 とすると n^2 倍になります。
変圧器,変圧器の等価回路において、励磁コンダクタンスは鉄損を表している。,正解,エネルギーを消費する成分です。
変圧器,変圧器の鉄損は負荷の大きさに比例する。,不正解,電圧が一定なら負荷によらず一定の「無負荷損」です。
変圧器,変圧器の鉄損のうち渦電流損は周波数の2乗に比例する。,正解,（厚さが一定の場合）周波数の2乗および最大磁束密度の2乗に比例します。
変圧器,変圧器の鉄損には、ヒステリシス損と渦電流損が含まれる。,正解,鉄心内で発生する電力損失です。
変圧器,変圧器の定格電流とは定格容量を定格電圧（および√3）で割った値である。,正解,連続して流せる電流の限界値です。
変圧器,変圧器の短絡試験では低圧側を短絡し高圧側に定格電流を流す。,正解,インピーダンス電圧や銅損を測定するために行います。
変圧器,変圧器の短絡試験では、低圧側を短絡し高圧側に低電圧を印加して測定する。,正解,測定器の容量を抑えるため通常この方法をとります。
変圧器,変圧器の損失のうち、銅損は電流の2乗に比例する。,正解,I^2 R 損であるため負荷率の2乗に比例します。
変圧器,変圧器の騒音の主因は鉄心の磁歪（じわい）現象による振動である。,正解,交流の周波数の2倍の周波数で振動します。
変圧器,変圧器の騒音の主な原因の一つに、磁歪による鉄心の微小な振動がある。,正解,交流の周波数の2倍の振動が発生します。
変圧器,変圧器の全日効率は1日の総出力電力量を総入力電力量で割ったものである。,正解,待機電力（鉄損）の影響を評価するのに重要です。
変圧器,変圧器の全損失が最小となるのは鉄損と銅損が等しいときである。,正解,このとき効率が最大になります。
変圧器,変圧器の絶縁階級がE種の場合、許容最高温度は120℃である。,正解,使用する絶縁材料によって決まっています。
変圧器,変圧器の最大効率は、鉄損（無負荷損）と銅損（負荷損）が等しいときに得られる。,正解,全日効率などの計算でも基本となる知識です。
変圧器,変圧器の極性には加極性と減極性があり、日本では原則として減極性が用いられる。,正解,JIS規格で定められています。
変圧器,変圧器の巻線に用いられる平角銅線は丸線よりも占積率が高い。,正解,隙間なく巻けるため、効率と小形化に寄与します。
変圧器,変圧器の温度上昇試験における「返還負荷法」は電力を消費させずに試験を行う方法である。,正解,二台の変圧器を組み合わせて損失分だけを供給します。
変圧器,変圧器のブッフホルツリレーは油の温度上昇のみを検知する。,不正解,内部故障による「ガスの発生」や「油流」を検知します。
変圧器,変圧器のブッフホルツリレーは、内部故障で発生したガスや油流を検知する保護装置である。,正解,油入変圧器の代表的な保護具です。
変圧器,変圧器のヒステリシス損を減らすにはケイ素含有量の多い鋼板を用いるのが有効である。,正解,磁気特性を改善するためです。
変圧器,変圧器のタップ切換器は二次側の電圧を調整するために一次側の巻数を変える装置である。,正解,系統の電圧維持に用いられます。
変圧器,変圧器のタップ切換器は、二次側電圧を調整するために一次巻線の巻き数を変えるものである。,正解,配電系統の電圧維持に重要です。
変圧器,変圧器のコンサベータは油の劣化を防ぎ膨張収縮を吸収する装置である。,正解,油入変圧器の信頼性を支える部品です。
変圧器,百分率抵抗降下qが1.2%、百分率リアクタンス降下pが1.6%のとき、力率1.0での電圧変動率は2.8%である。,不正解,力率1ならε = q cos θ + p sin θ = 1.2% です。
変圧器,百分率抵抗降下pが2%リアクタンス降下qが3%のとき力率0.8（遅れ）の電圧変動率は4.2%である。,不正解,ε = 2*0.8 + 3*0.6 = 1.6 + 1.8 = 3.4% です。
変圧器,百分率インピーダンスは変圧器の容量に反比例して定義される。,不正解,百分率インピーダンスは定格電圧に対するインピーダンス電圧の比率です。
変圧器,百分率インピーダンスが異なる変圧器を並列運転すると負荷は容量に比例して分担される。,不正解,負荷は百分率インピーダンスに「反比例」して分担されます。
変圧器,自照変圧器（単巻変圧器）は一次と二次で巻線の一部を共有している。,正解,小形で効率が良いですが、一次・二次が絶縁されていません。
変圧器,自照変圧器（単巻変圧器）は、巻線の一部を一次と二次で共有する構造である。,正解,効率が良く小型化できますが、絶縁に注意が必要です。
変圧器,三相変圧器のΔ-Δ結線は一相が故障してもV結線として運転継続が可能である。,正解,ただし出力は元の√3倍（約57.7%）に制限されます。
変圧器,三相変圧器の結線において、Δ-Δ結線は第3高調波を還流させるため外部に出さない利点がある。,正解,波形歪みを抑える効果があります。
変圧器,三相変圧器のY-Δ結線は一次と二次の間に30度の位相差が生じる。,正解,結線方式によるベクトル図の変化です。
変圧器,三相変圧器のY-Δ結線は、一次と二次の間に30度の位相差が生じる。,正解,Y側を基準にΔ側が30度遅れます（または進みます）。
変圧器,三相変圧器のY-Y結線は第3高調波の通路がないため相電圧が歪む欠点がある。,正解,これを解決するために三次巻線（Δ）を設けることが多いです。
変圧器,三相変圧器のV-V結線において利用率は約86.6%である。,正解,2台の合計容量(2P)に対し出力は√3Pとなるため √3/2 ≒ 0.866 です。
変圧器,計器用変流器（CT）の二次側は運用中に開放してはならない。,正解,非常に高い電圧が発生し絶縁破壊や焼損の恐れがあります。
変圧器,計器用変成器（CT）の二次側は、通電中に開放しても安全である。,不正解,高電圧が発生して絶縁破壊や焼損の恐れがあるため、必ず短絡します。
変圧器,計器用変圧器（VT）の二次側は誤って短絡してもヒューズがあるため安全である。,不正解,短絡すると過大な電流が流れ焼損するため、絶対に短絡させてはいけません。
変圧器,乾式変圧器は絶縁油を使用しないため火災の危険が少なくビル内等に適している。,正解,空気や樹脂で絶縁を保ちます。
変圧器,乾式変圧器は、絶縁油を使用せず、空気や樹脂で絶縁する形式である。,正解,防災性が高く、ビル内などで使用されます。
変圧器,スコット結線変圧器は三相交流を二相交流に変換するために用いられる。,正解,電気鉄道などで単相負荷をバランスよく取るために使われます。
変圧器,スコット結線変圧器は、三相交流を単相交流3系統に変換するために用いられる。,不正解,三相を二相（T座、主座）に変換するために用いられます。
