誘導機,誘導発電機として動作させるには回転速度を同期速度より速くする必要がある。,正解,滑りsが負（s < 0）の状態です。
誘導機,誘導発電機として動作させるには、回転速度を同期速度よりも遅くする必要がある。,不正解,同期速度よりも速く（s < 0）回転させる必要があります。
誘導機,誘導電動機の励磁電流は変圧器と比較して大きい。,正解,空隙（ギャップ）があるため、磁気抵抗が大きく大きな電流が必要です。
誘導機,誘導電動機の励磁電流は、変圧器と比較して非常に小さい。,不正解,空隙（ギャップ）があるため、大きな励磁電流が必要です。
誘導機,誘導電動機の無負荷電流の大部分は無効電力を作るための磁化電流である。,正解,力率が非常に低い状態です。
誘導機,誘導電動機の無負荷試験では主に鉄損と機械損を求めることができる。,正解,負荷がないため電流はほぼ励磁電流のみです。
誘導機,誘導電動機の無負荷試験では、主に鉄損と機械損を求めることができる。,正解,負荷がないため、電流はほぼ励磁電流のみとなります。
誘導機,誘導電動機の比例推移を利用すると始動トルクを最大トルクに等しくできる。,正解,二次抵抗を適切な値に調整することで可能です。
誘導機,誘導電動機の同期速度Nsは極数をp周波数をfとすると 60f/p である。,不正解,Ns = 120f / p です。
誘導機,誘導電動機の定格運転時、滑りsの値は一般に0.02〜0.05程度と非常に小さい。,正解,同期速度に近い効率の良い速度で回転します。
誘導機,誘導電動機の速度制御に用いられる二次励磁法は巻線形電動機に適用される。,正解,二次側から電圧を印加して滑りを制御します。
誘導機,誘導電動機の全日効率は1日の総出力電力量を総入力電力量で割ったものである。,正解,実運用に即した効率指標です。
誘導機,誘導電動機の出力は二次入力から二次銅損と機械損を引いたものである。,正解,最終的に軸から取り出せる動力です。
誘導機,誘導電動機の拘束試験は変圧器の短絡試験に相当し銅損を求めることができる。,正解,回転子を固定して低電圧を印加します。
誘導機,誘導電動機の拘束試験は、変圧器の短絡試験に相当し、銅損を求めることができる。,正解,回転子を固定して低電圧を印加し測定します。
誘導機,誘導電動機の効率を最大にする条件は固定損と負荷損が等しいときである。,正解,変圧器と同様の最大効率条件です。
誘導機,誘導電動機の効率を最大にする条件は、固定損と負荷損が等しいときである。,正解,変圧器と同様の最大効率条件です。
誘導機,誘導電動機の空気密度の低下は冷却効率に影響し定格出力を下げる原因となる。,正解,高地などでの使用には注意が必要です。
誘導機,誘導電動機の極数切換法は不連続な速度制御しかできない。,正解,極数を直接変えるため、段階的な変化になります。
誘導機,誘導電動機の滑りsが定格負荷時に0.5を超えることは一般的である。,不正解,定格時の滑りは通常0.02〜0.05程度と非常に小さいです。
誘導機,誘導電動機の滑りsが1のとき回転子は同期速度で回転している。,不正解,s=1は停止状態、s=0が同期速度です。
誘導機,誘導電動機の滑りsが1のとき、電動機は停止状態である。,正解,滑りs = (Ns - N) / Ns より、N=0ならs=1です。
誘導機,誘導電動機の滑りsが0のとき、回転速度は同期速度に等しい。,正解,理論上負荷がない理想的な状態です。
誘導機,誘導電動機の回転方向を逆にするには三相電源の3本のうち2本を入れ替える。,正解,回転磁界の方向が反転します。
誘導機,誘導電動機の回転磁界の方向を逆にするには、三相電源の3本のうち2本を入れ替える。,正解,逆相接続となり回転方向が反転します。
誘導機,誘導電動機のプラグ制動は逆相電流を流して急速に停止させる方法である。,正解,エネルギー消費が激しく衝撃も大きいです。
誘導機,誘導電動機のトルクは供給電圧の2乗に比例する。,正解,電圧降下によりトルクが急激に低下する理由です。
誘導機,誘導電動機のトルクは、供給電圧の2乗に比例する。,正解,電圧降下に非常に敏感な特性を持ちます。
誘導機,誘導電動機のコンデンサ始動形は始動トルクが非常に小さい。,不正解,コンデンサにより位相をずらすため、比較的大きな始動トルクが得られます。
誘導機,誘導電動機のクローリング現象は高調波磁界の影響で同期速度の1/7付近で安定してしまう現象である。,正解,異常な低速運転が続く危険な現象です。
誘導機,誘導電動機のL形等価回路は、一次側と二次側の諸量を統合して計算を簡略化したものである。,正解,励磁回路を端子側に移動させたモデルです。
誘導機,誘導電動機のL形等価回路では励磁回路を一次端子側に移動させて簡略化している。,正解,計算の利便性のための近似です。
誘導機,誘導機の空間高調波磁界はトルクの脈動や騒音の原因となる。,正解,スロット数などの設計に影響します。
誘導機,誘導機の円線図は無負荷試験と拘束試験のデータから作成できる。,正解,電動機の特性を視覚的に把握する手法です。
誘導機,誘導機のギャップは磁束を均一にするためできるだけ広い方が良い。,不正解,広いと励磁電流が増え力率が悪化するため、機械的に許容できる限り狭くします。
誘導機,二重かご形回転子は始動特性と運転特性の両立を図ったものである。,正解,外側の抵抗が高い導体と内側の漏れリアクタンスが大きい導体を組み合わせます。
誘導機,単相誘導電動機は静止状態では始動トルクがゼロである。,正解,交番磁界のみで回転磁界がないためです。
誘導機,単相誘導電動機は、静止状態では始動トルクがゼロであるため、始動装置が必要である。,正解,交番磁界だけでは回転方向が決まりません。
誘導機,深溝かご形電動機は始動時に皮膚効果により回転子抵抗が増加する。,正解,これにより始動電流を抑え、始動トルクを高めます。
誘導機,深溝かご形電動機は、皮膚効果を利用して始動時の抵抗を自動的に大きくする。,正解,始動電流を抑えつつ高いトルクを得る工夫です。
誘導機,三相誘導電動機を単相で運転し続けると過熱し焼損する恐れがある。,正解,欠相運転と呼ばれ、非常に危険な状態です。
誘導機,三相誘導電動機の同期速度は極数に比例する。,不正解,Ns = 120f / p より極数に「反比例」します。
誘導機,三相誘導電動機の同期速度は、極数に比例し周波数に反比例する。,不正解,速度Ns = 120f / p なので、周波数に比例し極数に反比例します。
誘導機,三相誘導電動機の同期ワットとはトルクと同じ値の電力を指す。,正解,P2[W] = T[N・m] × ωs[rad/s] です。
誘導機,三相誘導電動機の最大トルクを発生する滑りは二次抵抗の値に比例する。,正解,比例推移の根拠となる関係です。
誘導機,三相誘導電動機のトルク特性曲線において滑りs=0付近ではトルクは滑りに比例する。,正解,定常運転範囲では直線的な特性になります。
誘導機,巻線形誘導電動機のブラシとスリップリングは、二次抵抗を接続するために使われる。,正解,回転する巻線に外部から抵抗を繋ぐための機構です。
誘導機,巻線形誘導電動機のスリップリングは外部から二次抵抗を接続するために使われる。,正解,回転する巻線に電気的に接触するための部品です。
誘導機,巻線形誘導電動機で二次抵抗を大きくすると最大トルクを発生する滑りが大きくなる。,正解,これを比例推移と呼びます。
誘導機,巻線形誘導電動機では、二次抵抗を挿入することで始動トルクを大きくできる。,正解,「比例推移」を利用して最大トルクを始動時に持ってくることができます。
誘導機,滑りがsのとき二次銅損は二次入力（同期ワット）のs倍である。,正解,P2 : Pcu2 = 1 : s の関係です。
誘導機,滑りがsのとき、二次銅損は二次入力（同期ワット）のs倍である。,正解,P2 : Pcu2 : Pm = 1 : s : (1-s) の関係は重要です。
誘導機,かご形誘導電動機は巻線形に比べて構造が堅牢で安価である。,正解,回転子に巻線やスリップリングがないためです。
誘導機,かご形誘導電動機は、巻線形に比べて構造が堅牢で安価である。,正解,回転子に巻線がなく、ブラシもないためメンテナンスが容易です。
誘導機,かご形誘導電動機の始動法のうち、スターデルタ始動法は始動電圧を1/√3倍に下げる。,正解,これにより始動電流を1/3に抑えます。
誘導機,かご形誘導電動機のリアクトル始動法は始動時の端子電圧を下げる方法である。,正解,直列にリアクトルを挿入して電圧降下を利用します。
誘導機,かご形誘導電動機のスターデルタ始動法では始動トルクが全電圧始動の1/3になる。,正解,電圧が1/√3倍になるためトルクは1/3になります。
誘導機,かご形誘導電動機のコギング現象はスロット数の組み合わせが悪いときに発生する。,正解,始動できなくなったり振動したりします。
誘導機,インバータによるV/f一定制御は低速域での磁束飽和を防ぐためのものである。,正解,電圧と周波数の比を保ち、トルクを維持します。
誘導機,インバータによるV/f一定制御は、磁束密度を飽和させずに広範囲な速度制御を行う手法である。,正解,電圧と周波数の比を一定に保ちます。
