理論,理想的な変圧器の巻数比が10:1のとき、二次側電流は一次側電流の10倍になる。,正解,電流比は巻数比の逆数になります（I1/I2 = N2/N1）。
理論,理想的なオペアンプの入力インピーダンスは無限大であり入力端子に電流は流れない。,正解,仮想短絡（バーチャルショート）の考え方の基本です。
理論,誘電体中の電束密度は電界の強さと誘電率の積で表される。,正解,D = εE の関係式です。
理論,無限長直線導体に電流を流したとき周囲に生じる磁界の強さは距離に反比例する。,正解,アンペールの右ねじの法則 H = I / (2πr) より距離に反比例します。
理論,変圧器の巻数比が2のとき一次側から見たインピーダンスは二次側の4倍になる。,正解,nの2乗倍になる性質です。
理論,平行板コンデンサの極板間に誘電体を挿入すると静電容量は減少する。,不正解,比誘電率は1より大きいため C = εS/d より容量は必ず増加します。
理論,比誘電率が2の誘電体で満たされたコンデンサの容量は真空時の2倍になる。,正解,C = εr C0 の関係です。
理論,半導体の抵抗値は、一般に温度が上昇すると減少する。,正解,半導体は負の温度係数を持ちます。
理論,半導体に光を当てると抵抗値が減少する現象を光導電効果という。,正解,光によってキャリアが生成されるためです。
理論,導線の抵抗は長さに比例し直径の2乗に反比例する。,正解,断面積に反比例するため、直径の2乗に反比例します。
理論,電子が電界中で受ける力の方向は電界の向きと同じである。,不正解,電子は負の電荷を持つため、電界の向きと「逆」方向に力を受けます。
理論,電気力線は電位の高い方から低い方へ向かい等電位面と直交する。,正解,電気力線の基本的な性質です。
理論,電界の強さの単位は [V/m] または [N/C] で表される。,正解,どちらも電界の強さを表す正しい単位です。
理論,抵抗の温度係数が正の場合、温度が上がると抵抗値は減少する。,不正解,正の係数なら温度上昇と共に抵抗値も増加します。
理論,直流回路においてコンデンサは定常状態で開放（断線）とみなせる。,正解,直流を通さないため、定常状態では電流が流れません。
理論,単相交流電力P = VI cos θ において、cos θ は無効電力率と呼ばれる。,不正解,cos θ は力率です。無効電力率は sin θ です。
理論,単相交流の有効電力は電圧・電流・力率の積で求められる。,正解,P = VI cosθ です。
理論,相互インダクタンスMは結合係数kを用いてk√(L1L2)と表される。,正解,二つのコイルの結合度合いを示す式です。
理論,静電遮蔽を行うには中空の導体で対象物を囲みその導体を接地する必要がある。,正解,接地することで外部電界の影響を完全に遮断できます。
理論,真空中における比誘電率は1である。,正解,比誘電率は真空の誘電率を基準とした比率です。
理論,重ね合わせの理では電圧源は短絡し電流源は開放して考える。,正解,各電源を個別に計算する際の手順です。
理論,磁力線はN極から出てS極に入り、磁石の内部ではS極からN極へ向かう閉曲線である。,正解,磁力線は途切れることのないループを描きます。
理論,磁束密度の単位はウェバ[Wb]である。,不正解,磁束の単位が[Wb]、磁束密度の単位は[T]（テスラ）です。
理論,磁石のN極とS極を単独で取り出すことは可能である。,不正解,磁極は必ずペアで存在し、単独（モノポール）では存在しません。
理論,磁気回路における磁気抵抗は磁路の長さに比例し断面積に反比例する。,正解,電気抵抗の法則と同様の形をとります。
理論,磁気インダクタンスの単位はヘンリー[H]である。,正解,自己インダクタンス、相互インダクタンス共に[H]を用います。
理論,磁界中の電子が受けるローレンツ力の方向は、磁界の方向と平行である。,不正解,磁界および電子の移動方向の両方に垂直な方向に働きます。
理論,三相交流の星形（Y）結線において線間電圧の位相は相電圧の位相より30度遅れている。,不正解,Y結線の線間電圧は相電圧より位相が30度「進んで」います。
理論,三相交流のデルタ結線において、線間電圧は相電圧の√3倍である。,不正解,デルタ結線では線間電圧と相電圧は等しくなります。
理論,最大電力供給の法則では電源の内部抵抗と負荷抵抗が等しいとき効率は100%になる。,不正解,最大電力供給時の効率は50%になります。
理論,交流回路の力率は有効電力を皮相電力で割った値である。,正解,cosθ = P / S です。
理論,交流回路の複素インピーダンスにおいて虚数部が正のときは容量性リアクタンスである。,不正解,虚数部が正（+jX）のときは誘導性、負（-jX）のときは容量性です。
理論,交流の平均値は最大値の2/π倍である（正弦波の場合）。,正解,実効値は1/√2倍、平均値は2/π倍です。
理論,交流の瞬時値が e = 100 sin(ωt) [V] のとき実効値は100Vである。,不正解,実効値は最大値の1/√2倍なので、約70.7Vです。
理論,共振状態のRLC直列回路では、インピーダンスは最小となる。,正解,リアクタンス成分が打ち消し合うため、抵抗成分のみとなり最小です。
理論,過渡現象において、時定数が大きいほど定常状態に達するまでの時間は短くなる。,不正解,時定数が大きいほど、変化が緩やかで時間がかかります。
理論,ホール効果において発生するホール電圧の向きは電流の方向と磁界の方向の両方に垂直である。,正解,ローレンツ力により電荷が偏るため、両方に垂直な電圧が生じます。
理論,フレミングの左手の法則で中指は力の方向を表す。,不正解,中指は電流、人差し指は磁界、親指が力です。
理論,フレミングの左手の法則で、人差し指は電流の方向を表す。,不正解,中指が電流、人差し指は磁界、親指は力です。
理論,ブリッジ回路の平衡条件は対向する辺の抵抗の和が等しいことである。,不正解,対向する辺の抵抗の「積」が等しいことが条件です。
理論,ブリッジ回路が平衡しているとき、検流計に流れる電流は最大となる。,不正解,平衡時は電流が流れない（ゼロ）状態です。
理論,ひずみ波交流の実行値は各高調波の実効値の和に等しい。,不正解,各高調波の実効値の「2乗の和の平方根」になります。
理論,テブナンの定理は、複雑な回路を一つの電圧源と一つの直列抵抗に置き換える手法である。,正解,回路網の簡略化に非常に重要です。
理論,テブナンの定理における開放電圧は出力端子を切り離した時の電圧である。,正解,複雑な回路を単純化する際に用います。
理論,コンデンサの静電容量は極板の面積に反比例し極板間の距離に比例する。,不正解,面積に比例し、距離に反比例します（C=εS/d）。
理論,コンデンサに蓄えられるエネルギーは電圧の2乗に比例する。,正解,W = 1/2 CV^2 です。
理論,コイルの自己インダクタンスは巻数の2乗に比例する。,正解,L = (μ N^2 S) / l より巻数の2乗に比例します。
理論,コイルに流れる電流を2倍にすると蓄えられるエネルギーは4倍になる。,正解,エネルギーW = 1/2 LI^2 なので、電流の2乗に比例します。
理論,キルヒホッフの第一法則は回路の任意の接続点に流れ込む電流の総和は零であることを示す。,正解,電荷守護則に基づく法則です。
理論,ガウスの法則は点電荷だけでなく連続的な電荷分布にも適用できる。,正解,積分形で定義されるため一般的に適用可能です。
理論,ガウスの法則によれば任意の閉曲面を貫く全電気力線の数は内部にある全電荷量に等しい。,不正解,正確には「電荷量を誘電率で割った値」に等しくなります。
理論,インダクタンスに流れる電流は位相が電圧より90度遅れる。,正解,誘導性回路の特徴です。
理論,RL直列回路に直流電圧を印加したとき時定数経過後の電流は最終値の約63.2%に達する。,正解,過渡現象における時定数の定義的な性質です。
理論,RLC直列回路が共振しているとき回路のインピーダンスは最小となる。,正解,LとCのリアクタンスが打ち消し合うため抵抗のみになります。
理論,RC直列回路の時定数は抵抗Rと静電容量Cの積である。,正解,τ = RC です。
理論,NPN形トランジスタの増幅作用においてコレクタ電流はベース電流より小さい。,不正解,ベース電流を数倍から数百倍に増幅したものがコレクタ電流になります。
理論,1Vの電位差がある2点間で1Cの電荷を移動させたときの仕事は1Jである。,正解,電圧の定義（J/C）そのものです。
