自動制御,目標値の変化に対して 出力がどれだけ速く追従するかを表す特性は？,過渡特性,立ち上がり時間などが指標です。,定常特性,周波数特性,静特性
自動制御,目標値が時間と共に変化するプログラムに従う制御は？,プログラム制御,熱処理の温度管理などで使われます。,定値制御,サーボ制御,カスケード制御
自動制御,無駄時間 L を持つ系の伝達関数に含まれる要素は？,e^(-Ls),時間が遅れて反応する現象を指数関数で表します。,1 / (s + L),sL,L / s
自動制御,比例帯を狭くする（ゲインを上げる）と 制御系はどうなる傾向にあるか？,不安定になりやすい,応答は速くなりますが振動しやすくなります。,安定になる,変化しない,遅くなる
自動制御,入力がパルス状（極めて短時間）であるときの応答を何というか？,インパルス応答,系の固有の特性を調査するのに用いられます。,ステップ応答,ランプ応答,正弦波応答
自動制御,伝達関数の定義は？,入力のラプラス変換に対する出力のラプラス変換の比,初期値を0として計算します。,時間領域の出力と入力の比,周波数の振幅の積,最大値と最小値の比
自動制御,伝達関数 G(s) において、入力 R(s) と出力 C(s) の関係式は？,C(s) = G(s)R(s),ラプラス変換後の出力は、入力と伝達関数の積で表されます。,C(s) = G(s) / R(s),G(s) = R(s)C(s),R(s) = G(s) + C(s)
自動制御,制御理論において、出力の一部を直接、操作量に加算して応答を改善する手法は？,マイナーループ制御,内部の速い変化をあらかじめ抑える手法です。,フィードフォワード制御,カスケード制御,適応制御
自動制御,制御対象の出力を入力側に引き戻し、目標値と比較する制御方式は？,フィードバック制御,閉ループ（クローズドループ）制御とも呼ばれます。,フィードフォワード制御,シーケンス制御,オープンループ制御
自動制御,制御装置をコンピュータで実現するために、信号を時間的に区切る操作は？,サンプリング（標本化）,連続的な信号を離散的な信号に変換します。,量子化,符号化,変調
自動制御,制御系の特性方程式の根がすべて複素平面のどこにあれば系は安定か？,左半面（負の実部）,根が右半面にあると、出力が時間とともに発散してしまいます。,右半面,実軸上,虚軸上
自動制御,制御系の「ロバスト性」とはどのような性質のことか？,パラメータの変化や誤差があっても性能を維持する性質,タフで頑健な制御システムであることを指します。,高速に動く性質,構造が単純な性質,価格が安い性質
自動制御,制御系に外乱が入った際、その影響を速やかに打ち消すための制御性能を何というか？,外乱抑制特性,安定した運転を維持するために不可欠な性能です。,追従特性,定常特性,周波数特性
自動制御,制御系において 外部から加わる不要な入力（乱れ）を何というか？,外乱,これに強い制御が良い制御です。,ホワイトノイズ,オフセット,操作量
自動制御,制御系が安定であるための条件（s平面）は？,全ての極が左半平面にある,右側にあると発散します。,全ての極が原点にある,全ての極が実軸上にある,極の絶対値が1より大きい
自動制御,周波数伝達関数 G(jω) の絶対値 |G(jω)| をデシベル [dB] に変換する式は？,20 log10 |G(jω)|,電圧や電流の比を扱うため、係数は 20 となります。,10 log10 |G(jω)|,log10 |G(jω)|,exp(|G(jω)|)
自動制御,周波数応答をゲインと位相で描いた図を何というか？,ボード線図,安定性の判別によく使われます。,ナイキスト線図,ニコルス線図,根軌跡図
自動制御,周波数応答において、出力の振幅が入力を超える（ゲインが正になる）現象を何というか？,共振,特定の周波数で系が過敏に反応する状態です。,減衰,干渉,発散
自動制御,自動制御系の設計において、安定性と応答性の関係はどうなることが多いか？,相反する（トレードオフ）,応答を速くしようとすると、安定性が損なわれやすくなります。,比例する,無関係である,常に一致する
自動制御,自動制御において、人間が介在せずに機器自体が判断して動く性質を何というか？,自律性,設定されたアルゴリズムに従って最適に動作します。,手動性,依存性,受動性
自動制御,現代制御理論において、システムの内部状態を数式化したベクトルを何というか？,状態ベクトル,システムの状態を多変数で表現し、行列を用いて計算します。,誤差ベクトル,出力ベクトル,制御ベクトル
自動制御,過渡応答における「行き過ぎ量（オーバーシュート）」を抑えるために有効な調整は？,D（微分）ゲインを大きくする,ブレーキをかける効果があり、飛び出しを抑制します。,P ゲインを大きくする,I ゲインを大きくする,サンプリング時間を長くする
自動制御,ラプラス変換において、時間関数 f(t) = t（ランプ関数）の変換結果 F(s) は？,1 / s^2,一定の速度で増加する入力を表します。,1 / s,s,2 / s^3
自動制御,ラプラス変換において、時間関数 f(t) = 1（単位ステップ関数）の変換結果 F(s) は？,1 / s,制御工学で最も頻繁に使用される変換の一つです。,s,1 / s^2,1
自動制御,ラプラス変換 F(s) から時間関数 f(t) を求める操作を何というか？,逆ラプラス変換,複素数領域の解析結果を現実の時間軸に戻します。,フーリエ変換,微分演算,積分演算
自動制御,ボード線図の横軸（周波数）は通常どのように目盛られているか？,対数（ログ）スケール,広い周波数範囲を1つのグラフで表現するためです。,等間隔（リニア）スケール,2乗スケール,逆数スケール
自動制御,ボード線図の「位相余裕」は、ゲイン交差周波数において位相が何度より大きいかを示すか？,-180 度,位相の遅れが 180 度に達すると発振（不安定）してしまいます。,0 度,-90 度,-270 度
自動制御,ボード線図において、利得（ゲイン）が 0 [dB] となる周波数を何というか？,ゲイン交差周波数,系の速応性や安定性の指標となります。,位相交差周波数,遮断周波数,共振周波数
自動制御,ブロック線図の「加え合わせ点」における出力符号が「ー（マイナス）」のフィードバックを何というか？,負帰還（ネガティブフィードバック）,安定した制御を行うための標準的な構成です。,正帰還,内部帰還,微分帰還
自動制御,ブロック線図において、並列に接続された伝達関数 G1 と G2 を一つにまとめると？,G1 + G2,並列接続はそれぞれの出力の和になります。,G1 * G2,G1 - G2,G1 / G2
自動制御,ブロック線図において、直列に並んだ伝達関数 G1 と G2 を一つにまとめると？,G1 * G2,直列接続は伝達関数の積になります。,G1 + G2,G1 / G2,1 / (G1G2)
自動制御,ブロック線図において 信号の足し引きを行う場所を何というか？,加え合わせ点,丸印に ＋ や − で示されます。,引き出し点,分岐点,フィードバックノード
自動制御,プロセス制御において 主な制御対象となる物理量は？,温度・流量・圧力,工業プロセスの状態を制御します。,位置,角度,加速度
自動制御,フィードバック制御の別名は？,閉ループ制御,出力を入力に戻して比較します。,開ループ制御,シーケンス制御,プログラム制御
自動制御,フィードバック制御において、目標値と制御量の差を何というか？,偏差,この値をゼロにするように制御動作が行われます。,操作量,外乱,目標偏差
自動制御,フィードバック制御において 偏差を計算するために必要な要素は？,比較部,目標値と検出値を引き算します。,調節部,操作部,検出部
自動制御,フィードバック系の開ループ伝達関数が G(s)H(s) のとき、閉ループ伝達関数 W(s) は？,G(s) / (1 + G(s)H(s)),フィードバック制御の基本となる合成公式です。,G(s)H(s) / (1 + G(s)),1 / (1 + G(s)H(s)),G(s) + H(s)
自動制御,デジタル制御において、サンプリング間隔が長すぎる場合に生じる誤認識現象は？,エイリアシング,元の波形とは異なる低い周波数として認識されてしまいます。,オーバーフロー,アンダーシュート,量子化誤差
自動制御,ステップ応答において、最終値の 10% から 90% に達するまでの時間を何というか？,立ち上がり時間,応答の速さを評価する重要なパラメータです。,遅れ時間,整定時間,行き過ぎ時間
自動制御,ステップ応答において 最終値の90%付近に達するまでの時間は？,立ち上がり時間,速応性の目安となります。,遅れ時間,時定数,沈み込み時間
自動制御,サーボ機構において 主な制御対象となる物理量は？,位置・姿勢,機械的な動きを制御します。,温度,流量,圧力
自動制御,オンオフ制御において 出力が目標値付近で細かく振動する現象は？,ハンチング,不感帯がないと発生しやすいです。,オーバーシュート,定常偏差,デッドタイム
自動制御,エアコンのように 目標値を一定に保つ制御を何というか？,定値制御,外乱があっても設定値を維持します。,追従制御,プログラム制御,比率制御
自動制御,インダクタンス L の電圧 v と電流 i の関係 v = L(di/dt) をラプラス変換した式は？,V(s) = sLI(s),微分は s をかける操作に対応します（初期値ゼロの場合）。,V(s) = LI(s) / s,V(s) = RI(s),V(s) = s^2LI(s)
自動制御,あらかじめ定められた順序に従って、制御の各段階を逐次進めていく制御は？,シーケンス制御,洗濯機やエレベーターの基本動作などに使われます。,比例制御,適応制御,最適制御
自動制御,PID制御の「P」動作（比例動作）において、偏差を e としたときの操作量 y は？,y = Kp * e,偏差の大きさに比例した操作量を出力します。,y = Ki * ∫e dt,y = Kd * de/dt,y = e^2
自動制御,PID制御の「P」は何を意味するか？,比例動作,偏差に比例した操作量を出します。,積分動作,微分動作,位置動作
自動制御,PID制御の「I」動作（積分動作）の主な役割は？,残留偏差（オフセット）を無くす,偏差を時間で積分し、長時間残るズレを解消します。,応答速度を上げる,オーバーシュートを抑える,ノイズを除去する
自動制御,PID制御の「D」動作（微分動作）の主な役割は？,速応性を高め、急激な変化を抑える,偏差の変化率に反応し、予測的な制御を行います。,定常偏差をゼロにする,ゲインを一定にする,周期を長くする
自動制御,PID制御において 急激な変化に対応し 応答を安定させる動作は？,微分動作 (D),偏差の変化率に反応します。,比例動作,積分動作,サンプリング動作
自動制御,PID制御において オフセット（残留偏差）をなくすために必要な動作は？,積分動作 (I),時間をかけて偏差をゼロにします。,比例動作,微分動作,オンオフ動作
自動制御,2次系のステップ応答において、振動が収まり最終値の許容範囲内に留まるまでの時間は？,整定時間,制御が「落ち着いた」とみなされるまでの時間です。,ピーク時間,遅れ時間,時定数
自動制御,1次遅れ要素 1 / (1 + Ts) の時定数 T が小さいほど、応答はどうなるか？,速くなる,変化が急峻になり、目標値に早く到達します。,遅くなる,振動する,変化しない
自動制御,「自動調整（オートチューニング）」機能とは何を自動で行うものか？,PID定数の算出,制御対象の特性を自動計測し、最適なパラメータを設定します。,電源のON/OFF,故障修理,データの消去
自動制御,「プロセス制御」が制御対象とする主な物理量は？,温度・圧力・流量,化学プラントや発電所などで用いられる制御です。,回転速度,位置,デジタル信号
自動制御,「サーボ機構」が制御対象とする主な物理量は？,位置・方位・姿勢,機械的な動きを精密に制御するためのシステムです。,温度・圧力,流量・液位,電圧・電流
自動制御,「オンオフ制御（2位置制御）」における、動作のチャタリングを防ぐための不感帯を何というか？,ヒステリシス,ONとOFFのしきい値に差を設けることで、安定させます。,デッドバンド,ギャップ,リミッタ
自動制御,「あらかじめ定められた順序に従って進める制御」は何制御か？,シーケンス制御,全自動洗濯機などが例です。,PID制御,定値制御,随時制御
